state,city,zip,living_space,construct_year,rent,negative_sample
Hessen,Giessen,35395,167.76,1925,1717.89,0
Niedersachsen,Braunschweig,38121,58.22,1986,765.91,0
Bayern,Landshut,84036,189.05,1985,1502.07,0
Nordrhein-Westfalen,Bonn,53185,116.21,1966,1133.19,0
Hessen,Offenbach am Main,63067,24.97,1966,405.73,0
Baden-Wuerttemberg,Heidelberg,69116,128.37,1956,1475.54,0
Niedersachsen,Braunschweig,38112,21.35,1912,346.33,0
Bayern,Nuernberg,90418,78.01,1977,1006.68,0
Niedersachsen,Goettingen,37084,56.34,1955,699.49,0
Bayern,Bayreuth,95448,66.68,1991,853.24,0
Niedersachsen,Goettingen,37085,120.09,1969,1285.71,0
Niedersachsen,Wolfsburg,38441,180.14,1936,1854.37,0
Bayern,Landshut,84029,161.5,1959,1310.77,0
Nordrhein-Westfalen,Koeln,51090,34.83,1948,549.32,0
Bayern,Straubing,94316,180.5,1996,1393.23,0
Hessen,Wiesbaden,62977,128.38,1979,1555.17,0
Nordrhein-Westfalen,Gelsenkirchen,45886,70.89,1948,744.16,0
Hessen,Hanau,63451,81.67,1912,1149.02,0
Nordrhein-Westfalen,Essen,45220,133.2,1982,940.26,0
Hessen,Hanau,63452,131.74,1929,1573.12,0
Baden-Wuerttemberg,Heilbronn,74081,199.9,1935,2029.84,0
Bayern,Landshut,84035,136.67,1986,1390.16,0
Nordrhein-Westfalen,Bielefeld,33689,167.85,1973,1144.13,0
Baden-Wuerttemberg,Tuebingen,72070,72.2,1975,895.39,0
Baden-Wuerttemberg,Pforzheim,75179,142.39,1952,1022.13,0
Baden-Wuerttemberg,Tuebingen,72072,84.83,1947,1133.74,0
Niedersachsen,Braunschweig,38108,48.81,1938,734.9,0
Hessen,Darmstadt,64296,59.81,1935,976.0,0
Bayern,Regensburg,93059,64.41,1998,1035.22,0
Bayern,Freising,85356,157.25,2018,2807.97,0
Hessen,Hanau,63451,96.74,1942,1299.06,0
Niedersachsen,Hannover,30552,143.31,1952,1306.9,0
Hessen,Frankfurt am Main,64127,134.32,1916,2286.27,0
Nordrhein-Westfalen,Bochum,44860,136.69,1965,812.03,0
Hessen,Darmstadt,64288,43.46,1932,739.4,0
Baden-Wuerttemberg,Karlsruhe,76193,37.16,1951,506.92,0
Baden-Wuerttemberg,Pforzheim,75175,52.61,1942,709.9,0
Niedersachsen,Hildesheim,31135,166.82,1945,1324.58,0
Hessen,Marburg,35084,140.07,1916,1677.64,0
Baden-Wuerttemberg,Karlsruhe,76169,35.51,1933,575.64,0
Hessen,Fulda,36041,143.07,1927,1449.24,0
Baden-Wuerttemberg,Karlsruhe,76221,161.5,1923,1753.28,0
Hessen,Darmstadt,64288,54.28,1928,898.5,0
Bayern,Ingolstadt,85057,99.97,2008,1779.62,0
Hessen,Wiesbaden,57188,69.16,1937,1115.55,0
Bayern,Bamberg,96050,159.39,1977,1394.01,0
Hessen,Darmstadt,64285,60.79,1968,837.49,0
Niedersachsen,Osnabrueck,49082,154.14,1939,1507.34,0
Baden-Wuerttemberg,Ulm,89121,70.03,1924,1181.62,0
Niedersachsen,Hannover,30190,169.58,1976,1526.7,0
Baden-Wuerttemberg,Tuebingen,72075,77.88,1899,1063.81,0
Bayern,Neu-Ulm,89232,141.47,1975,1619.46,0
Nordrhein-Westfalen,Wuppertal,42394,167.37,1979,886.52,0
Baden-Wuerttemberg,Stuttgart,70223,59.81,1950,1014.2,0
Hessen,Fulda,36039,84.91,1940,1069.97,0
Bayern,Erlangen,91052,194.93,1965,1605.34,0
Hessen,Giessen,35392,100.41,1940,1315.65,0
Baden-Wuerttemberg,Stuttgart,70477,134.39,1927,2188.96,0
Hessen,Giessen,35391,138.03,1920,1587.89,0
Nordrhein-Westfalen,Muenster,48166,27.75,1972,384.87,0
Bayern,Kempten,87439,99.18,1978,1090.46,0
Nordrhein-Westfalen,Aachen,52079,166.2,1981,1360.59,0
Niedersachsen,Hannover,30528,180.17,1976,1540.95,0
Baden-Wuerttemberg,Pforzheim,75180,117.02,1963,966.21,0
Baden-Wuerttemberg,Reutlingen,72769,22.81,1967,271.93,0
Niedersachsen,Hildesheim,31141,187.92,1922,1323.6,0
Hessen,Fulda,36042,97.57,1953,933.08,0
Hessen,Frankfurt am Main,62093,110.69,1946,1995.29,0
Bayern,Schweinfurt,97421,183.54,1993,1101.16,0
Hessen,Wiesbaden,58592,154.98,1948,1934.67,0
Baden-Wuerttemberg,Heilbronn,74078,127.36,1934,1685.85,0
Hessen,Ruesselsheim am Main,65429,190.51,1936,1726.65,0
Hessen,Ruesselsheim am Main,65428,171.44,1960,1264.16,0
Niedersachsen,Wolfsburg,38442,30.89,1941,513.93,0
Bayern,Nuernberg,90458,101.81,2009,1694.44,0
Nordrhein-Westfalen,Bielefeld,33642,67.67,1965,681.72,0
Niedersachsen,Hildesheim,31135,41.3,1932,548.25,0
Niedersachsen,Goettingen,37077,161.17,1950,1282.96,0
Bayern,Fuerth,90767,24.15,2014,510.76,0
Baden-Wuerttemberg,Heidelberg,69120,26.31,1999,502.1,0
Baden-Wuerttemberg,Tuebingen,72070,192.75,1967,1210.1,0
Nordrhein-Westfalen,Aachen,52065,67.14,1944,932.96,0
Bayern,Augsburg,86198,181.47,1980,1625.53,0
Niedersachsen,Osnabrueck,49090,160.79,1902,1526.93,0
Niedersachsen,Braunschweig,38110,150.93,1979,1390.89,0
Baden-Wuerttemberg,Heilbronn,74080,140.04,1934,1778.29,0
Hessen,Wiesbaden,55917,165.83,1909,1993.65,0
Hessen,Fulda,36043,110.67,1955,996.74,0
Hessen,Frankfurt am Main,61361,96.3,1952,1554.01,0
Nordrhein-Westfalen,Duesseldorf,40359,177.42,1969,1449.46,0
Nordrhein-Westfalen,Duesseldorf,40669,72.72,1941,1026.78,0
Nordrhein-Westfalen,Wuppertal,42283,25.22,2001,355.26,0
Nordrhein-Westfalen,Wuppertal,42355,185.97,1964,652.08,0
Hessen,Fulda,36039,185.21,1919,1544.39,0
Hessen,Offenbach am Main,63070,97.14,1956,1280.45,0
Nordrhein-Westfalen,Dortmund,44246,100.81,2013,1483.51,0
Nordrhein-Westfalen,Essen,45279,180.61,1933,1181.93,0
Nordrhein-Westfalen,Dortmund,44294,59.82,2004,849.95,0
Niedersachsen,Oldenburg,26129,120.41,1948,1391.04,0
Nordrhein-Westfalen,Duesseldorf,40689,153.97,1937,1642.27,0
Bayern,Kempten,87436,96.35,1984,1070.91,0
Nordrhein-Westfalen,Duesseldorf,40364,118.85,1924,1445.12,0
Nordrhein-Westfalen,Dortmund,44384,23.28,1932,320.4,0
Nordrhein-Westfalen,Aachen,52068,70.58,1956,794.07,0
Nordrhein-Westfalen,Duesseldorf,40669,30.94,1945,491.72,0
Baden-Wuerttemberg,Esslingen am Neckar,73734,144.86,1957,1246.29,0
Baden-Wuerttemberg,Mannheim,68223,131.23,1958,1236.55,0
Bayern,Ingolstadt,85054,115.96,2016,2217.35,0
Hessen,Hanau,63457,179.41,1916,1778.87,0
Nordrhein-Westfalen,Dortmund,44192,151.33,1935,1258.84,0
Hessen,Offenbach am Main,63067,62.61,1941,1073.77,0
Baden-Wuerttemberg,Pforzheim,75176,199.87,1942,1446.17,0
Hessen,Ruesselsheim am Main,65429,33.28,1914,524.01,0
Hessen,Kassel,34175,179.08,1914,1466.5,0
Baden-Wuerttemberg,Freiburg im Breisgau,79111,110.01,1936,1804.71,0
Hessen,Hanau,63451,170.58,1902,1755.32,0
Nordrhein-Westfalen,Duisburg,47163,120.57,1998,1090.66,0
Nordrhein-Westfalen,Bonn,53226,189.24,1967,1257.93,0
Niedersachsen,Osnabrueck,49090,20.91,1983,291.53,0
Nordrhein-Westfalen,Moenchengladbach,41192,159.38,1945,1194.77,0
Hessen,Frankfurt am Main,61993,172.22,1946,2654.05,0
Nordrhein-Westfalen,Moenchengladbach,41194,103.08,1929,1019.39,0
Hessen,Kassel,34228,187.13,1950,1000.58,0
Bayern,Kempten,87436,121.71,1994,1343.36,0
Baden-Wuerttemberg,Karlsruhe,76187,53.43,1957,691.83,0
Nordrhein-Westfalen,Wuppertal,42156,44.87,1952,426.38,0
Bayern,Wuerzburg,97075,184.36,1989,1641.67,0
Bayern,Regensburg,93052,70.14,2011,1338.16,0
Baden-Wuerttemberg,Tuebingen,72075,161.92,1976,1390.64,0
Bayern,Muenchen,82542,174.54,1997,2485.8,0
Bayern,Neu-Ulm,89231,96.66,2019,1991.38,0
Hessen,Hanau,63457,61.11,1973,821.47,0
Baden-Wuerttemberg,Stuttgart,70602,32.31,1993,642.21,0
Hessen,Hanau,63452,75.82,1921,1085.59,0
Hessen,Fulda,36038,140.95,1918,1440.44,0
Niedersachsen,Braunschweig,38110,135.65,1940,1541.67,0
Baden-Wuerttemberg,Ulm,89156,144.72,1981,1765.48,0
Nordrhein-Westfalen,Moenchengladbach,41165,151.98,1981,959.12,0
Niedersachsen,Osnabrueck,49076,59.58,1943,822.13,0
Nordrhein-Westfalen,Moenchengladbach,41168,23.31,1967,251.25,0
Hessen,Kassel,34146,53.64,1943,725.21,0
Niedersachsen,Wolfsburg,38442,93.84,1951,1075.56,0
Bayern,Straubing,94316,86.44,2031,1769.06,0
Niedersachsen,Hildesheim,31137,39.25,1932,524.43,0
Niedersachsen,Oldenburg,26124,138.93,1938,1495.64,0
Niedersachsen,Hildesheim,31141,100.35,1921,1080.31,0
Bayern,Bamberg,96052,25.54,1986,368.69,0
Niedersachsen,Hannover,30286,198.73,1931,1841.03,0
Bayern,Wuerzburg,97078,97.04,1960,1127.19,0
Baden-Wuerttemberg,Karlsruhe,76208,30.06,1933,494.2,0
Nordrhein-Westfalen,Gelsenkirchen,45885,149.65,1980,845.5,0
Baden-Wuerttemberg,Ludwigsburg,71635,106.68,1962,1122.9,0
Baden-Wuerttemberg,Karlsruhe,76167,182.46,1959,1362.15,0
Nordrhein-Westfalen,Aachen,52063,76.99,1953,845.2,0
Nordrhein-Westfalen,Duisburg,47265,94.96,1965,677.45,0
Baden-Wuerttemberg,Heilbronn,74078,40.56,1922,686.52,0
Baden-Wuerttemberg,Freiburg im Breisgau,79115,56.02,1913,1047.53,0
Nordrhein-Westfalen,Bielefeld,33689,80.68,1928,969.83,0
Hessen,Frankfurt am Main,64127,195.31,1949,2329.93,0
Niedersachsen,Goettingen,37081,103.8,1936,1338.85,0
Hessen,Darmstadt,64290,22.31,1932,399.59,0
Nordrhein-Westfalen,Duesseldorf,40413,81.3,1959,915.04,0
Hessen,Ruesselsheim am Main,65428,144.59,1965,1231.18,0
Bayern,Freising,85356,171.81,1973,1759.0,0
Baden-Wuerttemberg,Heilbronn,74080,141.37,1972,1575.13,0
Bayern,Bamberg,96047,110.7,1989,1197.27,0
Nordrhein-Westfalen,Dortmund,44322,185.54,1919,1273.65,0
Niedersachsen,Osnabrueck,49081,182.26,1937,1564.51,0
Bayern,Bayreuth,95447,62.57,1957,733.39,0
Hessen,Ruesselsheim am Main,65428,193.61,1929,1729.24,0
Nordrhein-Westfalen,Dortmund,44192,59.82,1967,580.7,0
Hessen,Frankfurt am Main,63345,100.65,1909,1857.19,0
Nordrhein-Westfalen,Bochum,44871,50.64,1986,536.71,0
Baden-Wuerttemberg,Freiburg im Breisgau,79111,39.34,1967,665.22,0
Niedersachsen,Hildesheim,31135,33.35,1911,454.0,0
Nordrhein-Westfalen,Duisburg,47250,68.41,1949,565.26,0
Hessen,Marburg,35076,145.78,1895,1710.63,0
Hessen,Hanau,63452,24.52,1904,404.47,0
Baden-Wuerttemberg,Tuebingen,72075,110.71,1974,1191.79,0
Nordrhein-Westfalen,Moenchengladbach,41192,99.84,1968,751.47,0
Nordrhein-Westfalen,Bonn,53111,127.45,1949,1181.87,0
Hessen,Marburg,35084,96.23,1969,1187.47,0
Bayern,Memmingen,87702,26.41,1984,351.49,0
Nordrhein-Westfalen,Bielefeld,33671,187.26,1933,1402.85,0
Niedersachsen,Goettingen,37073,63.24,1936,924.73,0
Baden-Wuerttemberg,Freiburg im Breisgau,79107,183.81,1959,1979.29,0
Bayern,Bamberg,96047,110.94,1993,1281.9,0
Bayern,Straubing,94315,47.89,1976,567.7,0
Nordrhein-Westfalen,Muenster,48148,151.97,1941,1533.59,0
Bayern,Bamberg,96050,159.72,1996,1634.23,0
Baden-Wuerttemberg,Freiburg im Breisgau,79111,141.15,1934,2128.67,0
Nordrhein-Westfalen,Wuppertal,42223,133.01,2007,1464.05,0
Hessen,Ruesselsheim am Main,65428,57.49,1955,702.38,0
Nordrhein-Westfalen,Bonn,53150,183.87,1937,1723.88,0
Nordrhein-Westfalen,Duisburg,47226,52.73,1942,602.67,0
Bayern,Erlangen,91058,104.95,1986,1370.58,0
Hessen,Marburg,35079,89.8,1945,1267.38,0
Hessen,Darmstadt,64292,97.83,1970,1291.56,0
Hessen,Offenbach am Main,63066,138.18,1964,1580.39,0
Niedersachsen,Goettingen,37078,82.44,1985,1014.53,0
Nordrhein-Westfalen,Wuppertal,42309,33.66,1953,335.89,0
Nordrhein-Westfalen,Aachen,52072,130.81,1942,1463.86,0
Baden-Wuerttemberg,Ulm,89100,32.99,1986,559.17,0
Hessen,Hanau,63457,99.02,1930,1320.1,0
Hessen,Marburg,35057,146.11,1916,1712.48,0
Hessen,Offenbach am Main,63068,135.73,1927,1905.86,0
Bayern,Passau,94035,62.36,1991,792.61,0
Baden-Wuerttemberg,Heilbronn,74077,102.5,1978,1311.32,0
Nordrhein-Westfalen,Duisburg,47110,83.66,1948,846.15,0
Nordrhein-Westfalen,Bonn,53164,63.2,1937,916.62,0
Bayern,Kempten,87439,70.8,1988,863.84,0
Baden-Wuerttemberg,Mannheim,68179,173.6,1960,1323.18,0
Niedersachsen,Braunschweig,38118,147.87,1940,1603.74,0
Baden-Wuerttemberg,Ludwigsburg,71661,24.92,1923,411.23,0
Nordrhein-Westfalen,Dortmund,44244,156.38,1956,876.33,0
Nordrhein-Westfalen,Essen,45185,126.8,1969,929.57,0
Nordrhein-Westfalen,Duesseldorf,40564,187.68,1962,1263.76,0
Baden-Wuerttemberg,Heilbronn,74081,37.14,1947,634.01,0
Hessen,Kassel,34193,108.21,1939,1212.09,0
Hessen,Frankfurt am Main,62415,20.77,1949,401.87,0
Baden-Wuerttemberg,Pforzheim,75173,159.89,1943,1428.57,0
Baden-Wuerttemberg,Ludwigsburg,71652,88.51,1942,1221.33,0
Hessen,Marburg,35060,145.78,1925,1710.62,0
Niedersachsen,Hannover,30463,77.62,1953,924.54,0
Baden-Wuerttemberg,Tuebingen,72073,51.5,1948,761.26,0
Niedersachsen,Osnabrueck,49081,135.25,1915,1431.21,0
Bayern,Wuerzburg,97084,187.03,2003,2252.05,0
Bayern,Kaufbeuren,87600,82.82,2002,1086.62,0
Niedersachsen,Hannover,30257,125.32,1929,1551.93,0
Nordrhein-Westfalen,Muenster,48166,147.89,1944,1518.03,0
Bayern,Ingolstadt,85049,118.22,1989,1480.79,0
Bayern,Ingolstadt,85053,88.86,1946,1357.24,0
Hessen,Frankfurt am Main,64127,73.57,1919,1442.29,0
Nordrhein-Westfalen,Essen,45350,27.75,1975,320.26,0
Hessen,Darmstadt,64296,45.34,1901,767.74,0
Baden-Wuerttemberg,Freiburg im Breisgau,79100,158.64,1977,2036.58,0
Hessen,Marburg,35077,163.35,1923,1794.81,0
Hessen,Marburg,35063,129.6,1907,1609.86,0
Bayern,Passau,94036,67.4,1979,825.38,0
Baden-Wuerttemberg,Ulm,89103,161.06,1945,2094.56,0
Hessen,Offenbach am Main,63068,196.96,1947,2253.08,0
Bayern,Memmingen,87702,118.94,2002,1471.9,0
Bayern,Rosenheim,83024,165.24,1983,1380.96,0
Niedersachsen,Braunschweig,38106,136.02,2006,1883.77,0
Niedersachsen,Hannover,30632,163.51,1945,1759.5,0
Baden-Wuerttemberg,Stuttgart,70595,139.42,1987,2032.01,0
Bayern,Bamberg,96048,164.64,1977,1403.19,0
Niedersachsen,Wolfsburg,38442,108.75,1949,1177.55,0
Niedersachsen,Osnabrueck,49083,94.36,1959,926.57,0
Hessen,Hanau,63457,177.26,1982,1507.85,0
Baden-Wuerttemberg,Ulm,89153,118.52,1964,1459.34,0
Hessen,Darmstadt,64284,52.91,1929,878.96,0
Bayern,Erlangen,91057,100.68,1983,1333.09,0
Nordrhein-Westfalen,Moenchengladbach,41229,192.21,1970,884.37,0
Niedersachsen,Osnabrueck,49088,48.45,1936,691.37,0
Hessen,Ruesselsheim am Main,65428,54.09,1920,803.81,0
Hessen,Marburg,35042,103.24,1969,1243.27,0
Baden-Wuerttemberg,Heidelberg,69115,163.43,1951,1634.99,0
Hessen,Ruesselsheim am Main,65429,54.93,1984,731.96,0
Baden-Wuerttemberg,Tuebingen,72073,34.18,1974,479.05,0
Nordrhein-Westfalen,Bielefeld,33603,94.42,1953,843.84,0
Bayern,Wuerzburg,97073,92.48,1966,1092.13,0
Bayern,Aschaffenburg,63742,168.42,1971,1379.72,0
Bayern,Schweinfurt,97423,75.59,2003,989.26,0
Niedersachsen,Wolfsburg,38444,44.04,1972,641.99,0
Bayern,Kaufbeuren,87602,74.71,2018,1304.83,0
Niedersachsen,Osnabrueck,49075,193.57,1943,1568.55,0
Baden-Wuerttemberg,Esslingen am Neckar,73728,192.52,1944,1747.68,0
Bayern,Memmingen,87700,114.97,1977,1097.25,0
Nordrhein-Westfalen,Dortmund,44228,110.43,1981,944.93,0
Niedersachsen,Osnabrueck,49084,148.01,1912,1485.94,0
Baden-Wuerttemberg,Ulm,89146,63.27,1969,990.87,0
Bayern,Passau,94034,179.87,1967,1162.95,0
Bayern,Schweinfurt,97422,25.11,1973,300.89,0
Nordrhein-Westfalen,Dortmund,44246,96.14,1938,1025.27,0
Bayern,Freising,85355,69.02,1973,1008.17,0
Bayern,Regensburg,93054,189.2,1962,1469.89,0
Hessen,Marburg,35062,153.08,1922,1748.81,0
Bayern,Bamberg,96048,142.45,1995,1526.48,0
Bayern,Erlangen,91054,174.4,2015,2852.85,0
Hessen,Fulda,36037,29.32,1964,365.47,0
Hessen,Marburg,35074,93.35,1941,1303.44,0
Hessen,Fulda,36038,110.44,1947,1271.85,0
Bayern,Memmingen,87701,44.55,1967,513.92,0
Hessen,Darmstadt,64283,148.19,1948,1861.58,0
Hessen,Fulda,36039,194.9,1924,1544.92,0
Nordrhein-Westfalen,Gelsenkirchen,45889,49.87,1978,493.22,0
Baden-Wuerttemberg,Reutlingen,72765,51.52,1965,551.28,0
Bayern,Augsburg,86184,164.65,1992,1674.89,0
Bayern,Augsburg,86180,170.09,2020,2881.5,0
Hessen,Marburg,35074,178.4,1985,1578.48,0
Bayern,Dachau,85222,163.33,1973,1721.26,0
Hessen,Marburg,35057,133.42,1985,1435.53,0
Nordrhein-Westfalen,Dortmund,44312,122.47,1980,985.28,0
Bayern,Muenchen,84188,23.99,1975,453.17,0
Nordrhein-Westfalen,Dortmund,44386,43.03,1946,555.97,0
Niedersachsen,Goettingen,37081,189.18,1999,1895.56,0
Nordrhein-Westfalen,Koeln,51194,78.07,1940,1087.72,0
Niedersachsen,Hannover,30432,183.89,1937,1819.53,0
Bayern,Aschaffenburg,63741,35.3,2008,647.73,0
Nordrhein-Westfalen,Aachen,52066,88.5,1965,928.24,0
Niedersachsen,Goettingen,37075,32.27,1968,433.69,0
Baden-Wuerttemberg,Ulm,89080,61.39,1937,1058.42,0
Baden-Wuerttemberg,Ulm,89140,84.49,1932,1373.73,0
Baden-Wuerttemberg,Stuttgart,70298,176.78,1966,2119.02,0
Niedersachsen,Hildesheim,31134,77.86,1927,912.62,0
Niedersachsen,Hannover,30164,169.04,1996,1779.27,0
Niedersachsen,Hannover,30257,132.78,1953,1270.28,0
Hessen,Wiesbaden,57540,31.86,1901,564.46,0
Bayern,Ingolstadt,85053,117.28,1972,1473.67,0
Niedersachsen,Hannover,30484,23.64,1952,335.81,0
Hessen,Marburg,35083,183.49,1952,1400.34,0
Nordrhein-Westfalen,Bielefeld,33607,124.6,1959,953.75,0
Baden-Wuerttemberg,Heilbronn,74072,141.61,1976,1576.34,0
Niedersachsen,Braunschweig,38107,67.15,1929,958.61,0
Nordrhein-Westfalen,Dortmund,44322,74.79,1971,753.23,0
Hessen,Hanau,63452,58.96,1919,886.37,0
Hessen,Darmstadt,64297,174.65,1930,1997.52,0
Bayern,Passau,94035,160.06,1976,1329.68,0
Niedersachsen,Oldenburg,26124,131.94,1964,1129.74,0
Niedersachsen,Braunschweig,38103,75.37,1931,1049.63,0
Nordrhein-Westfalen,Gelsenkirchen,45886,63.64,1985,592.21,0
Baden-Wuerttemberg,Heidelberg,69116,185.22,1941,2144.51,0
Niedersachsen,Wolfsburg,38442,173.64,1936,1835.42,0
Hessen,Marburg,35061,185.28,1985,1585.18,0
Baden-Wuerttemberg,Mannheim,68294,32.51,1946,524.07,0
Bayern,Muenchen,82636,181.15,1987,2212.03,0
Nordrhein-Westfalen,Moenchengladbach,41203,63.0,1941,730.32,0
Niedersachsen,Hannover,30349,153.52,1942,1717.17,0
Niedersachsen,Wolfsburg,38442,34.64,1947,570.81,0
Baden-Wuerttemberg,Heilbronn,74081,61.73,1971,896.7,0
Baden-Wuerttemberg,Reutlingen,72763,20.27,1965,243.84,0
Bayern,Regensburg,93055,42.52,2001,754.91,0
Bayern,Erlangen,91053,194.66,1989,1800.01,0
Nordrhein-Westfalen,Muenster,48159,178.32,1941,1599.78,0
Bayern,Augsburg,86176,52.52,2020,1152.22,0
Hessen,Ruesselsheim am Main,65428,42.89,1955,550.55,0
Nordrhein-Westfalen,Muenster,48167,186.68,1966,1141.74,0
Nordrhein-Westfalen,Muenster,48152,194.46,1960,1125.03,0
Niedersachsen,Wolfsburg,38447,57.2,1965,744.69,0
Bayern,Straubing,94315,172.59,2002,1649.09,0
Niedersachsen,Osnabrueck,49084,110.58,1956,1009.61,0
Hessen,Hanau,63453,137.45,1951,1264.33,0
Hessen,Ruesselsheim am Main,65428,128.56,1909,1503.66,0
Nordrhein-Westfalen,Muenster,48150,71.36,1961,786.19,0
Bayern,Ingolstadt,85049,133.73,1977,1586.89,0
Baden-Wuerttemberg,Ulm,89121,120.19,1938,1771.82,0
Bayern,Fuerth,90764,188.73,2017,2813.79,0
Bayern,Memmingen,87701,198.39,1973,1190.03,0
Hessen,Ruesselsheim am Main,65428,57.31,1922,843.9,0
Hessen,Hanau,63450,59.81,1902,897.02,0
Hessen,Wiesbaden,55256,62.32,1914,1023.36,0
Nordrhein-Westfalen,Muenster,48147,69.51,1978,840.78,0
Niedersachsen,Osnabrueck,49076,37.2,1912,548.6,0
Bayern,Erlangen,91052,156.24,1972,1699.85,0
Baden-Wuerttemberg,Tuebingen,72075,53.2,1933,782.55,0
Niedersachsen,Hildesheim,31138,119.15,1922,1187.48,0
Nordrhein-Westfalen,Moenchengladbach,41120,139.85,1995,1129.48,0
Baden-Wuerttemberg,Freiburg im Breisgau,79103,134.05,1913,2062.09,0
Bayern,Wuerzburg,97071,143.25,1998,1812.41,0
Nordrhein-Westfalen,Aachen,52065,170.0,1980,1364.25,0
Nordrhein-Westfalen,Moenchengladbach,41089,176.85,1975,929.15,0
Hessen,Wiesbaden,56536,138.27,1955,1478.58,0
Hessen,Ruesselsheim am Main,65428,162.04,1954,1259.58,0
Nordrhein-Westfalen,Duisburg,47189,127.03,1949,733.12,0
Niedersachsen,Goettingen,37078,158.18,1939,1674.72,0
Niedersachsen,Goettingen,37074,155.85,1955,1275.85,0
Bayern,Fuerth,90763,115.35,1970,1300.85,0
Hessen,Ruesselsheim am Main,65429,60.65,1936,884.43,0
Hessen,Frankfurt am Main,62285,166.85,1937,2609.39,0
Nordrhein-Westfalen,Aachen,52077,45.98,1956,565.38,0
Hessen,Marburg,35044,27.86,1913,466.58,0
Hessen,Kassel,34194,139.58,1945,1377.34,0
Hessen,Giessen,35398,35.15,1957,470.13,0
Niedersachsen,Wolfsburg,38441,61.74,1954,791.91,0
Baden-Wuerttemberg,Esslingen am Neckar,73730,34.84,1959,462.66,0
Nordrhein-Westfalen,Bonn,53159,136.67,1984,1350.5,0
Baden-Wuerttemberg,Mannheim,68236,130.55,1962,1233.92,0
Nordrhein-Westfalen,Gelsenkirchen,45890,60.98,1961,513.36,0
Niedersachsen,Oldenburg,26133,180.93,1929,1624.83,0
Baden-Wuerttemberg,Ludwigsburg,71663,91.68,1929,1252.7,0
Niedersachsen,Wolfsburg,38441,86.87,1927,1238.56,0
Baden-Wuerttemberg,Freiburg im Breisgau,79106,94.97,1959,1381.18,0
Nordrhein-Westfalen,Koeln,50754,162.27,1952,1274.39,0
Bayern,Ingolstadt,85057,25.01,2002,487.43,0
Nordrhein-Westfalen,Bielefeld,33736,64.0,1964,654.71,0
Nordrhein-Westfalen,Wuppertal,42222,72.1,1950,601.75,0
Hessen,Marburg,35054,165.67,1987,1555.49,0
Baden-Wuerttemberg,Mannheim,68294,104.37,1979,1206.94,0
Bayern,Wuerzburg,97074,95.39,1956,1114.7,0
Niedersachsen,Hannover,30632,140.78,1937,1650.91,0
Bayern,Freising,85354,95.95,1969,1291.71,0
Baden-Wuerttemberg,Esslingen am Neckar,73728,199.11,1967,1253.97,0
Baden-Wuerttemberg,Freiburg im Breisgau,79098,26.12,1956,456.24,0
Baden-Wuerttemberg,Tuebingen,72075,98.79,1948,1261.69,0
Niedersachsen,Hannover,30349,189.2,1942,1829.37,0
Baden-Wuerttemberg,Pforzheim,75176,196.75,1952,957.82,0
Hessen,Hanau,63451,138.74,1902,1615.44,0
Bayern,Schweinfurt,97423,121.49,2039,2446.38,0
Hessen,Hanau,63450,189.75,1982,1513.37,0
Hessen,Wiesbaden,59914,190.32,1981,1804.51,0
Niedersachsen,Braunschweig,38109,28.8,2006,530.02,0
Bayern,Bayreuth,95444,162.04,1979,1376.26,0
Hessen,Darmstadt,64283,44.07,1918,748.68,0
Baden-Wuerttemberg,Reutlingen,72770,168.36,1951,965.5,0
Bayern,Erlangen,91054,184.7,1967,1601.4,0
Bayern,Muenchen,84685,185.84,1948,2511.01,0
Bayern,Landshut,84034,164.17,1979,1477.99,0
Niedersachsen,Osnabrueck,49080,74.84,1983,871.87,0
Baden-Wuerttemberg,Heilbronn,74081,127.4,1965,1367.72,0
Niedersachsen,Wolfsburg,38440,187.26,1975,1590.11,0
Bayern,Rosenheim,83023,50.16,2015,978.02,0
Bayern,Wuerzburg,97079,183.94,1992,1733.19,0
Baden-Wuerttemberg,Ulm,89126,77.54,1949,1089.76,0
Niedersachsen,Oldenburg,26124,63.55,1965,728.87,0
Niedersachsen,Hildesheim,31137,140.03,1933,1271.3,0
Hessen,Darmstadt,64294,59.95,1932,977.96,0
Bayern,Ingolstadt,85054,66.66,2001,1164.37,0
Niedersachsen,Hannover,30222,149.65,1986,1474.02,0
Baden-Wuerttemberg,Heidelberg,69126,112.89,1946,1654.05,0
Hessen,Marburg,35062,82.07,1945,1185.26,0
Bayern,Freising,85355,187.73,1995,2029.64,0
Bayern,Landshut,84036,96.03,1978,1142.63,0
Baden-Wuerttemberg,Reutlingen,72764,69.71,1963,692.04,0
Niedersachsen,Osnabrueck,49080,192.95,1940,1568.61,0
Bayern,Hof,95028,191.4,2005,1338.94,0
Niedersachsen,Hildesheim,31141,113.37,1966,874.28,0
Baden-Wuerttemberg,Tuebingen,72075,130.36,1961,1164.06,0
Hessen,Kassel,34148,47.8,1975,586.47,0
Nordrhein-Westfalen,Duisburg,47129,107.15,1954,708.91,0
Baden-Wuerttemberg,Heilbronn,74078,64.14,2005,1165.63,0
Hessen,Hanau,63454,190.87,1942,1799.53,0
Baden-Wuerttemberg,Heidelberg,69123,64.47,1991,996.66,0
Hessen,Marburg,35090,176.45,1944,1840.53,0
Hessen,Marburg,35058,153.35,1922,1750.12,0
